Latitude,Longitude,Received_at,Recorded_at,Field,Value
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_GPS_SPEED_END,19961
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_GPS_HEADING_BEGIN,267170
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_GPS_HEADING_PEAK,311540
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_ACC_Y_END,269
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_ACC_X_BEGIN,-250
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_ACC_X_PEAK,-125
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_ELAPSED,3333
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_GPS_SPEED_PEAK,18590
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_ACC_Z_END,-989
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_UNIQUE_ID,354
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_ACC_Z_PEAK,-1010
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_GPS_SPEED_BEGIN,18922
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_GPS_HEADING_END,325590
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_ACC_X_END,2
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_ACC_Y_BEGIN,272
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_ACC_Y_PEAK,316
47.90669,13.32397,2016-09-12T11:35:20Z,2016-09-12T11:34:10.000Z,BEHAVE_ACC_Z_BEGIN,-997
47.9072,13.32365,2016-09-12T11:35:20Z,2016-09-12T11:34:18.000Z,BEHAVE_ACC_X_BEGIN,-317
47.9072,13.32365,2016-09-12T11:35:20Z,2016-09-12T11:34:18.000Z,BEHAVE_ACC_Y_PEAK,34
47.9072,13.32365,2016-09-12T11:35:20Z,2016-09-12T11:34:18.000Z,BEHAVE_GPS_SPEED_PEAK,14172
47.9072,13.32365,2016-09-12T11:35:20Z,2016-09-12T11:34:18.000Z,BEHAVE_GPS_HEADING_BEGIN,341410
47.9072,13.32365,2016-09-12T11:35:20Z,2016-09-12T11:34:18.000Z,BEHAVE_GPS_HEADING_END,321230
47.9072,13.32365,2016-09-12T11:35:20Z,2016-09-12T11:34:18.000Z,BEHAVE_UNIQUE_ID,355
47.9072,13.32365,2016-09-12T11:35:20Z,2016-09-12T11:34:18.000Z,BEHAVE_GPS_SPEED_END,7051
47.9072,13.32365,2016-09-12T11:35:20Z,2016-09-12T11:34:18.000Z,BEHAVE_ACC_Y_END,-21
47.9072,13.32365,2016-09-12T11:35:20Z,2016-09-12T11:34:18.000Z,BEHAVE_ELAPSED,3266
47.9072,13.32365,2016-09-12T11:35:20Z,2016-09-12T11:34:18.000Z,BEHAVE_ACC_X_END,-313
47.9072,13.32365,2016-09-12T11:35:20Z,2016-09-12T11:34:18.000Z,BEHAVE_ACC_Z_BEGIN,-1004
