Latitude,Longitude,Received_at,Recorded_at,Field,Value
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_GPS_SPEED_BEGIN,0
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_ELAPSED,1800
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_ACC_Y_END,-68
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_GPS_HEADING_BEGIN,0
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_GPS_HEADING_PEAK,0
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_GPS_HEADING_END,0
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_ACC_X_BEGIN,-204
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_ACC_Y_PEAK,-70
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_ACC_Z_PEAK,-1221
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_GPS_SPEED_PEAK,0
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_GPS_SPEED_END,334
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_ACC_Z_END,-1193
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_ACC_Z_BEGIN,-1221
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_UNIQUE_ID,180
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_ACC_X_PEAK,-204
47.45142,9.53805,2016-09-04T10:39:24Z,2016-09-04T10:25:54.000Z,BEHAVE_ACC_Y_BEGIN,-69
47.45141,9.53807,2016-09-04T11:53:48Z,2016-09-04T11:52:18.000Z,BEHAVE_ACC_Y_BEGIN,-68
47.45141,9.53807,2016-09-04T11:53:48Z,2016-09-04T11:52:18.000Z,BEHAVE_ACC_Z_BEGIN,-2348
47.45141,9.53807,2016-09-04T11:53:48Z,2016-09-04T11:52:18.000Z,BEHAVE_ACC_Z_PEAK,-2376
47.45141,9.53807,2016-09-04T11:53:48Z,2016-09-04T11:52:18.000Z,BEHAVE_ELAPSED,1933
47.45141,9.53807,2016-09-04T11:53:48Z,2016-09-04T11:52:18.000Z,BEHAVE_UNIQUE_ID,181
47.45141,9.53807,2016-09-04T11:53:48Z,2016-09-04T11:52:18.000Z,BEHAVE_GPS_SPEED_END,1283
47.45141,9.53807,2016-09-04T11:53:48Z,2016-09-04T11:52:18.000Z,BEHAVE_ACC_X_BEGIN,-200
