Latitude,Longitude,Received_at,Recorded_at,Field,Value
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_UNIQUE_ID,21
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_ACC_Y_PEAK,36
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_ACC_Y_END,-31
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_ACC_Z_END,-1175
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_ACC_Z_PEAK,-1176
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_ACC_X_PEAK,282
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_ACC_X_END,173
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_ACC_Y_BEGIN,-117
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_ACC_Z_BEGIN,-1197
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_ELAPSED,4866
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_GPS_SPEED_END,0
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_GPS_HEADING_END,0
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_ACC_X_BEGIN,191
-,-,2016-09-01T16:06:38Z,2016-09-01T16:06:04.000Z,BEHAVE_ID,11
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_ACC_Y_END,-90
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_ELAPSED,3200
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_GPS_SPEED_PEAK,9220
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_GPS_HEADING_END,161900
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_ACC_Z_END,-1121
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_UNIQUE_ID,22
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_GPS_HEADING_PEAK,148010
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_ACC_X_BEGIN,180
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_ACC_X_PEAK,263
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_GPS_SPEED_BEGIN,6546
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_GPS_SPEED_END,9961
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_GPS_HEADING_BEGIN,119840
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_ACC_X_END,171
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_ACC_Y_BEGIN,83
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_ACC_Y_PEAK,-64
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_ACC_Z_BEGIN,-1134
47.18707,8.47377,2016-09-01T16:10:43Z,2016-09-01T16:08:25.000Z,BEHAVE_ACC_Z_PEAK,-1108
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_GPS_HEADING_BEGIN,132450
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_ACC_X_BEGIN,41
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_ACC_X_PEAK,159
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_ACC_X_END,177
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_ACC_Y_BEGIN,-182
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_ACC_Z_PEAK,-1111
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_GPS_SPEED_PEAK,10857
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_GPS_SPEED_END,12269
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_GPS_HEADING_PEAK,157150
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_ACC_Z_END,-1108
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_ID,12
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_GPS_SPEED_BEGIN,3172
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_GPS_HEADING_END,173670
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_ACC_Y_PEAK,-209
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_ACC_Y_END,-177
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_ACC_Z_BEGIN,-1119
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_ELAPSED,2866
47.18635,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:08:57.000Z,BEHAVE_UNIQUE_ID,23
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_ACC_X_BEGIN,91
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_GPS_SPEED_PEAK,5715
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_GPS_HEADING_PEAK,184470
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_GPS_HEADING_END,184470
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_ACC_Z_BEGIN,-1141
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_UNIQUE_ID,24
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_GPS_SPEED_BEGIN,13746
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_ACC_Y_PEAK,241
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_ELAPSED,3600
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_ID,13
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_ACC_Z_END,-1141
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_GPS_SPEED_END,168
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_GPS_HEADING_BEGIN,186530
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_ACC_X_PEAK,78
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_ACC_X_END,53
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_ACC_Y_BEGIN,180
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_ACC_Y_END,173
47.18609,8.47436,2016-09-01T16:10:43Z,2016-09-01T16:09:05.000Z,BEHAVE_ACC_Z_PEAK,-1146
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_ACC_Y_PEAK,-226
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_ACC_Z_BEGIN,-1121
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_UNIQUE_ID,25
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_GPS_SPEED_PEAK,9181
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_ACC_X_PEAK,-13
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_ACC_Y_BEGIN,-182
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_ACC_X_BEGIN,-19
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_ID,12
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_GPS_SPEED_END,10053
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_GPS_HEADING_BEGIN,189300
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_GPS_HEADING_END,183570
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_GPS_SPEED_BEGIN,7824
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_ACC_Z_PEAK,-1113
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_ACC_Z_END,-1119
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_ELAPSED,2333
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_GPS_HEADING_PEAK,184950
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_ACC_X_END,3
47.18579,8.47427,2016-09-01T16:10:43Z,2016-09-01T16:09:13.000Z,BEHAVE_ACC_Y_END,-179
