Latitude,Longitude,Received_at,Recorded_at,Field,Value
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_GPS_HEADING_PEAK,298630
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_ACC_X_BEGIN,240
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_ACC_X_END,-69
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_GPS_HEADING_BEGIN,297950
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_ACC_Y_BEGIN,271
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_ACC_Y_PEAK,397
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_ACC_Y_END,264
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_ACC_Z_BEGIN,-1000
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_ACC_Z_PEAK,-998
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_GPS_SPEED_BEGIN,11587
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_GPS_SPEED_PEAK,11591
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_GPS_SPEED_END,11646
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_GPS_HEADING_END,333370
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_ELAPSED,4000
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_ACC_X_PEAK,95
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_ACC_Z_END,-975
47.90563,13.32621,2016-09-16T06:03:04Z,2016-09-16T06:01:55.000Z,BEHAVE_UNIQUE_ID,411
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_GPS_SPEED_BEGIN,16245
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_ID,12
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_UNIQUE_ID,412
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_GPS_SPEED_END,17375
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_ACC_X_END,-82
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_ACC_Y_END,-262
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_ACC_Z_PEAK,-1039
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_GPS_HEADING_BEGIN,357310
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_GPS_HEADING_PEAK,347650
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_GPS_HEADING_END,332140
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_ACC_Y_BEGIN,-271
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_ACC_Z_END,-1044
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_ELAPSED,3400
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_GPS_SPEED_PEAK,19032
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_ACC_X_BEGIN,-225
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_ACC_X_PEAK,-133
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_ACC_Y_PEAK,-382
47.90598,13.32534,2016-09-16T06:03:04Z,2016-09-16T06:02:03.000Z,BEHAVE_ACC_Z_BEGIN,-1037
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_ID,13
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_GPS_SPEED_BEGIN,17945
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_GPS_SPEED_END,19684
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_GPS_HEADING_END,278840
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_ACC_Y_END,264
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_GPS_SPEED_PEAK,20509
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_GPS_HEADING_PEAK,278070
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_ACC_Y_PEAK,672
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_ACC_Z_BEGIN,-1018
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_ACC_Z_END,-997
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_ACC_X_BEGIN,-109
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_ACC_X_END,130
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_ACC_Y_BEGIN,270
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_ELAPSED,4200
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_UNIQUE_ID,413
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_GPS_HEADING_BEGIN,296890
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_ACC_X_PEAK,0
47.90612,13.32455,2016-09-16T06:03:04Z,2016-09-16T06:02:09.000Z,BEHAVE_ACC_Z_PEAK,-1031
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_GPS_SPEED_END,0
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_ACC_X_END,-305
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_ACC_Y_PEAK,-80
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_ACC_Z_BEGIN,-1001
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_ID,10
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_GPS_SPEED_PEAK,0
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_GPS_HEADING_END,0
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_ACC_Z_END,-1170
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_ELAPSED,3133
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_GPS_HEADING_BEGIN,296970
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_ACC_X_BEGIN,-324
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_ACC_X_PEAK,-446
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_ACC_Y_BEGIN,75
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_ACC_Y_END,-235
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_GPS_SPEED_BEGIN,18187
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_GPS_HEADING_PEAK,0
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_ACC_Z_PEAK,-1028
47.90622,13.32425,2016-09-16T06:03:04Z,2016-09-16T06:02:15.000Z,BEHAVE_UNIQUE_ID,414
47.90611,13.32394,2016-09-16T06:03:04Z,2016-09-16T06:02:18.000Z,BEHAVE_GPS_HEADING_PEAK,309310
47.90611,13.32394,2016-09-16T06:03:04Z,2016-09-16T06:02:18.000Z,BEHAVE_ACC_X_END,173
47.90611,13.32394,2016-09-16T06:03:04Z,2016-09-16T06:02:18.000Z,BEHAVE_ID,12
47.90611,13.32394,2016-09-16T06:03:04Z,2016-09-16T06:02:18.000Z,BEHAVE_ACC_Y_BEGIN,-271
47.90611,13.32394,2016-09-16T06:03:04Z,2016-09-16T06:02:18.000Z,BEHAVE_ACC_Z_END,-998
47.90611,13.32394,2016-09-16T06:03:04Z,2016-09-16T06:02:18.000Z,BEHAVE_ELAPSED,1266
47.90611,13.32394,2016-09-16T06:03:04Z,2016-09-16T06:02:18.000Z,BEHAVE_GPS_SPEED_BEGIN,11758
47.90611,13.32394,2016-09-16T06:03:04Z,2016-09-16T06:02:18.000Z,BEHAVE_GPS_HEADING_END,297250
