Latitude,Longitude,Received_at,Recorded_at,Field,Value
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_ELAPSED,1666
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_ID,11
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_UNIQUE_ID,247
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_GPS_HEADING_END,292100
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_ACC_X_BEGIN,182
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_ACC_X_END,179
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_ACC_Z_BEGIN,-994
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_GPS_SPEED_BEGIN,14881
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_ACC_Y_PEAK,-64
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_ACC_Y_END,72
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_GPS_SPEED_PEAK,14881
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_GPS_HEADING_BEGIN,295670
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_ACC_Y_BEGIN,-162
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_GPS_SPEED_END,23392
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_GPS_HEADING_PEAK,295670
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_ACC_X_PEAK,207
47.90525,13.32605,2016-09-07T07:27:31Z,2016-09-07T07:26:32.000Z,BEHAVE_ACC_Z_END,-1007
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_ACC_X_END,-58
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_ACC_Y_END,174
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_ACC_Z_END,-974
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_UNIQUE_ID,248
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_GPS_HEADING_END,307680
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_ACC_X_PEAK,20
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_ELAPSED,4466
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_GPS_SPEED_END,20560
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_ACC_X_BEGIN,110
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_ACC_Z_PEAK,-1000
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_ID,13
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_GPS_SPEED_BEGIN,27595
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_GPS_HEADING_PEAK,304860
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_ACC_Y_BEGIN,187
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_ACC_Y_PEAK,339
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_ACC_Z_BEGIN,-1014
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_GPS_SPEED_PEAK,24132
47.90585,13.3256,2016-09-07T07:27:31Z,2016-09-07T07:26:37.000Z,BEHAVE_GPS_HEADING_BEGIN,294900
47.90655,13.32505,2016-09-07T07:27:31Z,2016-09-07T07:26:43.000Z,BEHAVE_ACC_X_PEAK,-337
47.90655,13.32505,2016-09-07T07:27:31Z,2016-09-07T07:26:43.000Z,BEHAVE_ACC_Z_END,-1008
