Latitude,Longitude,Received_at,Recorded_at,Field,Value
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_GPS_SPEED_PEAK,18531
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_GPS_HEADING_PEAK,148100
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_GPS_HEADING_END,112660
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_ACC_X_BEGIN,-119
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_ACC_X_PEAK,-47
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_ACC_Z_END,-1158
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_GPS_SPEED_END,13146
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_ACC_X_END,29
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_GPS_HEADING_BEGIN,148540
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_ACC_Y_BEGIN,-184
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_ACC_Z_BEGIN,-1157
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_ACC_Z_PEAK,-1171
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_GPS_SPEED_BEGIN,21158
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_ACC_Y_END,-175
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_ELAPSED,3133
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_UNIQUE_ID,457
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_GPS_SPEED_PEAK,15896
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_GPS_HEADING_BEGIN,66680
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_ACC_Y_BEGIN,180
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_ACC_Y_PEAK,365
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_GPS_SPEED_END,14279
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_GPS_HEADING_END,105070
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_ACC_Y_END,178
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_ACC_Z_BEGIN,-1131
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_ELAPSED,4600
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_ID,13
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_GPS_HEADING_PEAK,87120
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_ACC_X_BEGIN,-146
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_ACC_X_END,176
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_ACC_Z_END,-1103
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_GPS_SPEED_BEGIN,15265
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_ACC_X_PEAK,-27
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_ACC_Z_PEAK,-1100
47.44403,9.53878,2016-09-08T04:29:46Z,2016-09-08T04:28:10.000Z,BEHAVE_UNIQUE_ID,458
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_GPS_SPEED_PEAK,15923
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_GPS_HEADING_END,118020
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_ACC_Y_BEGIN,171
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_ACC_Y_PEAK,101
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_ACC_Z_PEAK,-1102
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_GPS_HEADING_PEAK,104420
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_ACC_X_BEGIN,180
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_ACC_Z_BEGIN,-1104
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_UNIQUE_ID,459
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_GPS_SPEED_BEGIN,14279
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_GPS_HEADING_BEGIN,105070
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_ACC_X_PEAK,208
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_ACC_Y_END,85
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_GPS_SPEED_END,15171
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_ACC_Z_END,-1104
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_ELAPSED,2000
47.44388,9.53885,2016-09-08T04:29:46Z,2016-09-08T04:28:12.000Z,BEHAVE_ID,11
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_GPS_SPEED_END,3050
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_GPS_HEADING_PEAK,193320
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_ID,13
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_UNIQUE_ID,460
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_GPS_SPEED_PEAK,0
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_ACC_Y_PEAK,254
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_ACC_Z_BEGIN,-1114
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_GPS_HEADING_BEGIN,144530
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_GPS_HEADING_END,300970
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_ACC_X_END,92
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_ACC_Y_BEGIN,181
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_ACC_Y_END,178
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_ELAPSED,5333
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_GPS_SPEED_BEGIN,13857
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_ACC_X_BEGIN,80
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_ACC_X_PEAK,85
47.44365,9.53846,2016-09-08T04:29:46Z,2016-09-08T04:28:20.000Z,BEHAVE_ACC_Z_PEAK,-1122
