Latitude,Longitude,Received_at,Recorded_at,Field,Value
47.45147,9.53798,2016-09-16T05:59:28Z,2016-09-15T15:53:48.001Z,EVENT,S:3-205
47.45147,9.53798,2016-09-16T05:59:28Z,2016-09-15T15:53:48.000Z,EVENT,S:3-205
-,-,2016-09-16T05:59:32Z,2016-09-16T05:57:47.000Z,GPS_DIR,0
-,-,2016-09-16T05:59:32Z,2016-09-16T05:57:47.000Z,GPS_PDOP,30
-,-,2016-09-16T05:59:32Z,2016-09-16T05:57:47.000Z,MDI_HEALTH_WRITEDIR_FREE,27468
-,-,2016-09-16T05:59:32Z,2016-09-16T05:57:47.000Z,MDI_HEALTH_THREADS,309
-,-,2016-09-16T05:59:32Z,2016-09-16T05:57:47.000Z,MDI_HEALTH_LOADAVG15,207
-,-,2016-09-16T05:59:32Z,2016-09-16T05:57:48.000Z,EVENT,B:131072
-,-,2016-09-16T05:59:32Z,2016-09-16T05:57:48.000Z,MDI_EXT_BATT_VOLTAGE,13020
-,-,2016-09-16T05:59:32Z,2016-09-16T05:57:51.000Z,EVENT,B:131072
-,-,2016-09-16T05:59:32Z,2016-09-16T05:57:56.000Z,GPS_PDOP,60
47.45131,9.53796,2016-09-16T05:59:32Z,2016-09-16T05:58:10.000Z,GPS_SPEED,2866
47.45131,9.53796,2016-09-16T05:59:32Z,2016-09-16T05:58:10.000Z,GPS_DIR,1751
47.45131,9.53796,2016-09-16T05:59:32Z,2016-09-16T05:58:10.000Z,GPS_PDOP,5
47.45101,9.53779,2016-09-16T05:59:32Z,2016-09-16T05:58:15.000Z,GPS_SPEED,9740
47.45101,9.53779,2016-09-16T05:59:32Z,2016-09-16T05:58:15.000Z,GPS_DIR,25088
47.45045,9.53702,2016-09-16T05:59:32Z,2016-09-16T05:58:20.000Z,GPS_SPEED,27954
47.45045,9.53702,2016-09-16T05:59:32Z,2016-09-16T05:58:20.000Z,GPS_DIR,23405
47.45045,9.53702,2016-09-16T05:59:32Z,2016-09-16T05:58:20.000Z,GPS_PDOP,8
47.44995,9.53637,2016-09-16T05:59:32Z,2016-09-16T05:58:25.000Z,GPS_DIR,21050
47.44995,9.53637,2016-09-16T05:59:32Z,2016-09-16T05:58:25.000Z,GPS_PDOP,2
47.44995,9.53637,2016-09-16T05:59:32Z,2016-09-16T05:58:25.000Z,GPS_SPEED,28105
47.44934,9.53596,2016-09-16T05:59:32Z,2016-09-16T05:58:30.000Z,GPS_SPEED,27022
47.44934,9.53596,2016-09-16T05:59:32Z,2016-09-16T05:58:30.000Z,GPS_DIR,20465
47.44934,9.53596,2016-09-16T05:59:32Z,2016-09-16T05:58:30.000Z,GPS_PDOP,4
47.44912,9.53581,2016-09-16T05:59:32Z,2016-09-16T05:58:32.000Z,GPS_DIR,19944
47.44912,9.53581,2016-09-16T05:59:32Z,2016-09-16T05:58:32.000Z,MDI_VEHICLE_STATE,1:0
47.44912,9.53581,2016-09-16T05:59:32Z,2016-09-16T05:58:32.000Z,MDI_ODO_JOURNEY,0
47.44912,9.53581,2016-09-16T05:59:32Z,2016-09-16T05:58:32.000Z,MDI_OBD_MILEAGE_METERS,2436710
47.44912,9.53581,2016-09-16T05:59:32Z,2016-09-16T05:58:32.000Z,MDI_OBD_FUEL,174695
47.44912,9.53581,2016-09-16T05:59:32Z,2016-09-16T05:58:32.000Z,MDI_IDLE_JOURNEY,0
47.44912,9.53581,2016-09-16T05:59:32Z,2016-09-16T05:58:32.000Z,MDI_DRIVING_JOURNEY,0
47.44912,9.53581,2016-09-16T05:59:32Z,2016-09-16T05:58:32.000Z,GPS_SPEED,26643
47.44912,9.53581,2016-09-16T05:59:32Z,2016-09-16T05:58:32.000Z,MDI_JOURNEY_ID,72
47.44912,9.53581,2016-09-16T05:59:32Z,2016-09-16T05:58:32.000Z,MDI_OVERSPEED_COUNTER,0
47.44912,9.53581,2016-09-16T05:59:32Z,2016-09-16T05:58:32.000Z,MDI_JOURNEY_STATE,true
47.44912,9.53581,2016-09-16T05:59:32Z,2016-09-16T05:58:32.000Z,MDI_OBD_MILEAGE,2437
47.44912,9.53581,2016-09-16T05:59:32Z,2016-09-16T05:58:32.000Z,MDI_JOURNEY_TIME,0
47.44875,9.53565,2016-09-16T05:59:32Z,2016-09-16T05:58:35.000Z,GPS_SPEED,25044
47.44875,9.53565,2016-09-16T05:59:32Z,2016-09-16T05:58:35.000Z,GPS_DIR,19352
47.44875,9.53565,2016-09-16T05:59:32Z,2016-09-16T05:58:35.000Z,GPS_PDOP,2
47.44794,9.53572,2016-09-16T05:59:32Z,2016-09-16T05:58:41.000Z,GPS_SPEED,29320
47.44794,9.53572,2016-09-16T05:59:32Z,2016-09-16T05:58:41.000Z,GPS_DIR,17713
47.4473,9.53584,2016-09-16T05:59:32Z,2016-09-16T05:58:46.000Z,GPS_SPEED,28281
47.4473,9.53584,2016-09-16T05:59:32Z,2016-09-16T05:58:46.000Z,GPS_DIR,17330
47.4473,9.53584,2016-09-16T05:59:32Z,2016-09-16T05:58:46.000Z,MDI_OBD_MILEAGE_METERS,2436861
47.4473,9.53584,2016-09-16T05:59:32Z,2016-09-16T05:58:46.000Z,MDI_OBD_RPM,2011
47.44683,9.53594,2016-09-16T05:59:32Z,2016-09-16T05:58:51.000Z,GPS_SPEED,16401
47.44683,9.53594,2016-09-16T05:59:32Z,2016-09-16T05:58:51.000Z,GPS_DIR,17134
47.44678,9.53597,2016-09-16T05:59:32Z,2016-09-16T05:58:52.000Z,MDI_OBD_SPEED,13
47.44663,9.53602,2016-09-16T05:59:32Z,2016-09-16T05:58:56.000Z,GPS_SPEED,8469
47.44663,9.53602,2016-09-16T05:59:32Z,2016-09-16T05:58:56.000Z,GPS_DIR,16861
47.44616,9.53614,2016-09-16T05:59:32Z,2016-09-16T05:59:01.000Z,GPS_SPEED,22327
47.44616,9.53614,2016-09-16T05:59:32Z,2016-09-16T05:59:01.000Z,GPS_DIR,17434
