Latitude,Longitude,Received_at,Recorded_at,Field,Value
47.45143,9.53796,2016-09-08T04:27:37Z,2016-09-07T16:59:08.001Z,EVENT,S:3-205
47.45143,9.53796,2016-09-08T04:27:37Z,2016-09-07T16:59:08.001Z,MDI_EXT_BATT_VOLTAGE,13061
47.45143,9.53796,2016-09-08T04:27:37Z,2016-09-07T16:59:08.000Z,EVENT,S:3-205
-,-,2016-09-08T04:27:41Z,2016-09-08T04:25:51.000Z,GPS_PDOP,30
-,-,2016-09-08T04:27:41Z,2016-09-08T04:25:51.000Z,MDI_HEALTH_WRITEDIR_FREE,27520
-,-,2016-09-08T04:27:41Z,2016-09-08T04:25:51.000Z,MDI_HEALTH_OPENED_FDS,1835
-,-,2016-09-08T04:27:41Z,2016-09-08T04:25:51.000Z,MDI_HEALTH_THREADS,293
-,-,2016-09-08T04:27:41Z,2016-09-08T04:25:51.000Z,MDI_HEALTH_LOADAVG15,200
-,-,2016-09-08T04:27:41Z,2016-09-08T04:25:51.000Z,GPS_DIR,0
-,-,2016-09-08T04:27:41Z,2016-09-08T04:25:52.000Z,EVENT,B:131072
-,-,2016-09-08T04:27:41Z,2016-09-08T04:25:52.000Z,MDI_EXT_BATT_VOLTAGE,12896
-,-,2016-09-08T04:27:41Z,2016-09-08T04:25:55.000Z,EVENT,B:131072
-,-,2016-09-08T04:27:41Z,2016-09-08T04:26:01.000Z,GPS_PDOP,60
47.45116,9.53811,2016-09-08T04:27:41Z,2016-09-08T04:26:39.000Z,GPS_SPEED,7159
47.45116,9.53811,2016-09-08T04:27:41Z,2016-09-08T04:26:39.000Z,GPS_DIR,19345
47.45116,9.53811,2016-09-08T04:27:41Z,2016-09-08T04:26:39.000Z,GPS_PDOP,2
47.4508,9.53776,2016-09-08T04:27:41Z,2016-09-08T04:26:44.000Z,GPS_SPEED,21915
47.4508,9.53776,2016-09-08T04:27:41Z,2016-09-08T04:26:44.000Z,GPS_DIR,22245
47.45044,9.53718,2016-09-08T04:27:41Z,2016-09-08T04:26:49.000Z,GPS_DIR,23372
47.45044,9.53718,2016-09-08T04:27:41Z,2016-09-08T04:26:49.000Z,GPS_SPEED,23550
47.45007,9.53657,2016-09-08T04:27:41Z,2016-09-08T04:26:54.000Z,GPS_SPEED,23248
47.45007,9.53657,2016-09-08T04:27:41Z,2016-09-08T04:26:54.000Z,GPS_DIR,21675
47.44956,9.53617,2016-09-08T04:27:41Z,2016-09-08T04:26:59.000Z,GPS_SPEED,24588
47.44956,9.53617,2016-09-08T04:27:41Z,2016-09-08T04:26:59.000Z,GPS_DIR,20550
47.44956,9.53617,2016-09-08T04:27:41Z,2016-09-08T04:26:59.000Z,GPS_PDOP,1
47.44895,9.53577,2016-09-08T04:27:41Z,2016-09-08T04:27:05.000Z,GPS_PDOP,2
47.44895,9.53577,2016-09-08T04:27:41Z,2016-09-08T04:27:05.000Z,GPS_SPEED,23838
47.44895,9.53577,2016-09-08T04:27:41Z,2016-09-08T04:27:05.000Z,GPS_DIR,20250
47.44837,9.53571,2016-09-08T04:27:41Z,2016-09-08T04:27:10.000Z,GPS_SPEED,24489
47.44837,9.53571,2016-09-08T04:27:41Z,2016-09-08T04:27:10.000Z,GPS_DIR,17805
47.44779,9.53574,2016-09-08T04:27:41Z,2016-09-08T04:27:15.000Z,GPS_SPEED,25983
47.44779,9.53574,2016-09-08T04:27:41Z,2016-09-08T04:27:15.000Z,GPS_DIR,17605
47.44719,9.53584,2016-09-08T04:29:46Z,2016-09-08T04:27:20.000Z,GPS_SPEED,25338
47.44719,9.53584,2016-09-08T04:29:46Z,2016-09-08T04:27:20.000Z,GPS_DIR,17304
47.44674,9.53595,2016-09-08T04:29:46Z,2016-09-08T04:27:25.000Z,GPS_SPEED,17242
47.44674,9.53595,2016-09-08T04:29:46Z,2016-09-08T04:27:25.000Z,GPS_DIR,17602
47.44649,9.53603,2016-09-08T04:29:46Z,2016-09-08T04:27:30.001Z,MDI_JOURNEY_ID,45
47.44649,9.53603,2016-09-08T04:29:46Z,2016-09-08T04:27:30.001Z,MDI_VEHICLE_STATE,1:0
47.44649,9.53603,2016-09-08T04:29:46Z,2016-09-08T04:27:30.001Z,MDI_JOURNEY_TIME,0
47.44649,9.53603,2016-09-08T04:29:46Z,2016-09-08T04:27:30.001Z,MDI_ODO_JOURNEY,0
47.44649,9.53603,2016-09-08T04:29:46Z,2016-09-08T04:27:30.001Z,MDI_OBD_FUEL,69889
47.44649,9.53603,2016-09-08T04:29:46Z,2016-09-08T04:27:30.001Z,MDI_DRIVING_JOURNEY,0
47.44649,9.53603,2016-09-08T04:29:46Z,2016-09-08T04:27:30.001Z,MDI_JOURNEY_STATE,true
47.44649,9.53603,2016-09-08T04:29:46Z,2016-09-08T04:27:30.001Z,GPS_SPEED,19445
47.44649,9.53603,2016-09-08T04:29:46Z,2016-09-08T04:27:30.001Z,GPS_DIR,17047
47.44649,9.53603,2016-09-08T04:29:46Z,2016-09-08T04:27:30.001Z,MDI_EXT_BATT_VOLTAGE,13103
47.44649,9.53603,2016-09-08T04:29:46Z,2016-09-08T04:27:30.001Z,MDI_OBD_MILEAGE_METERS,960390
47.44649,9.53603,2016-09-08T04:29:46Z,2016-09-08T04:27:30.000Z,GPS_SPEED,13652
47.44649,9.53603,2016-09-08T04:29:46Z,2016-09-08T04:27:30.000Z,GPS_DIR,16994
47.44609,9.53612,2016-09-08T04:29:46Z,2016-09-08T04:27:35.000Z,GPS_SPEED,17156
47.44609,9.53612,2016-09-08T04:29:46Z,2016-09-08T04:27:35.000Z,GPS_DIR,17212
47.44594,9.53615,2016-09-08T04:29:46Z,2016-09-08T04:27:37.000Z,MDI_OBD_SPEED,25
47.44577,9.53634,2016-09-08T04:29:46Z,2016-09-08T04:27:40.000Z,GPS_SPEED,16093
47.44577,9.53634,2016-09-08T04:29:46Z,2016-09-08T04:27:40.000Z,GPS_DIR,14030
47.44533,9.53673,2016-09-08T04:29:46Z,2016-09-08T04:27:45.000Z,GPS_SPEED,23262
47.44533,9.53673,2016-09-08T04:29:46Z,2016-09-08T04:27:45.000Z,GPS_DIR,15736
47.44487,9.53692,2016-09-08T04:29:46Z,2016-09-08T04:27:49.000Z,MDI_OBD_MILEAGE_METERS,960526
47.44487,9.53692,2016-09-08T04:29:46Z,2016-09-08T04:27:49.000Z,MDI_OBD_RPM,1144
47.44487,9.53692,2016-09-08T04:29:46Z,2016-09-08T04:27:49.000Z,MDI_OBD_MILEAGE,961
47.44475,9.53698,2016-09-08T04:29:46Z,2016-09-08T04:27:50.000Z,GPS_SPEED,28424
47.44475,9.53698,2016-09-08T04:29:46Z,2016-09-08T04:27:50.000Z,GPS_DIR,16581
47.44475,9.53698,2016-09-08T04:29:46Z,2016-09-08T04:27:50.000Z,GPS_PDOP,3
47.44422,9.53735,2016-09-08T04:29:46Z,2016-09-08T04:27:55.000Z,GPS_SPEED,24966
47.44422,9.53735,2016-09-08T04:29:46Z,2016-09-08T04:27:55.000Z,GPS_DIR,15344
47.44422,9.53735,2016-09-08T04:29:46Z,2016-09-08T04:27:55.000Z,GPS_PDOP,2
47.44395,9.53778,2016-09-08T04:29:46Z,2016-09-08T04:28:00.000Z,GPS_SPEED,17382
47.44395,9.53778,2016-09-08T04:29:46Z,2016-09-08T04:28:00.000Z,GPS_DIR,14653
47.44403,9.53794,2016-09-08T04:29:46Z,2016-09-08T04:28:01.000Z,MDI_OBD_SPEED,34
47.44406,9.53804,2016-09-08T04:29:46Z,2016-09-08T04:28:02.000Z,BEHAVE_GPS_SPEED_PEAK,18531
