Latitude,Longitude,Received_at,Recorded_at,Field,Value
47.45143,9.53799,2016-09-05T10:20:00Z,2016-09-04T14:54:14.001Z,EVENT,S:3-205
47.45143,9.53799,2016-09-05T10:20:00Z,2016-09-04T14:54:14.000Z,EVENT,S:3-205
-,-,2016-09-05T10:20:07Z,2016-09-05T10:18:21.001Z,EVENT,B:131072
-,-,2016-09-05T10:20:07Z,2016-09-05T10:18:21.001Z,GPS_DIR,0
-,-,2016-09-05T10:20:07Z,2016-09-05T10:18:21.001Z,MDI_HEALTH_WRITEDIR_FREE,27992
-,-,2016-09-05T10:20:07Z,2016-09-05T10:18:21.001Z,MDI_HEALTH_THREADS,307
-,-,2016-09-05T10:20:07Z,2016-09-05T10:18:21.001Z,MDI_HEALTH_LOADAVG15,147
-,-,2016-09-05T10:20:07Z,2016-09-05T10:18:21.000Z,GPS_PDOP,30
-,-,2016-09-05T10:20:07Z,2016-09-05T10:18:21.000Z,EVENT,B:131072
-,-,2016-09-05T10:20:07Z,2016-09-05T10:18:21.000Z,MDI_EXT_BATT_VOLTAGE,13020
-,-,2016-09-05T10:20:07Z,2016-09-05T10:18:31.000Z,GPS_PDOP,60
47.44802,9.53572,2016-09-05T10:20:07Z,2016-09-05T10:19:43.000Z,GPS_SPEED,395
47.44802,9.53572,2016-09-05T10:20:07Z,2016-09-05T10:19:43.000Z,GPS_PDOP,2
47.44771,9.53583,2016-09-05T10:22:11Z,2016-09-05T10:19:48.000Z,GPS_SPEED,294
47.44771,9.53583,2016-09-05T10:22:11Z,2016-09-05T10:19:48.000Z,GPS_PDOP,1
47.44767,9.53582,2016-09-05T10:22:11Z,2016-09-05T10:19:53.000Z,GPS_SPEED,351
47.44765,9.53581,2016-09-05T10:22:11Z,2016-09-05T10:19:58.000Z,GPS_SPEED,334
47.44766,9.53581,2016-09-05T10:22:11Z,2016-09-05T10:20:03.000Z,GPS_SPEED,583
47.44766,9.53581,2016-09-05T10:22:11Z,2016-09-05T10:20:08.000Z,GPS_SPEED,648
47.44742,9.53589,2016-09-05T10:22:11Z,2016-09-05T10:20:13.000Z,GPS_SPEED,14580
47.44742,9.53589,2016-09-05T10:22:11Z,2016-09-05T10:20:13.000Z,GPS_DIR,16819
47.44709,9.53596,2016-09-05T10:22:11Z,2016-09-05T10:20:16.000Z,BEHAVE_GPS_SPEED_PEAK,14580
47.44709,9.53596,2016-09-05T10:22:11Z,2016-09-05T10:20:16.000Z,BEHAVE_GPS_SPEED_END,18499
47.44709,9.53596,2016-09-05T10:22:11Z,2016-09-05T10:20:16.000Z,BEHAVE_GPS_SPEED_BEGIN,9712
47.44709,9.53596,2016-09-05T10:22:11Z,2016-09-05T10:20:16.000Z,BEHAVE_GPS_HEADING_END,168430
47.44709,9.53596,2016-09-05T10:22:11Z,2016-09-05T10:20:16.000Z,BEHAVE_GPS_HEADING_PEAK,168190
47.44709,9.53596,2016-09-05T10:22:11Z,2016-09-05T10:20:16.000Z,BEHAVE_GPS_HEADING_BEGIN,172650
47.44691,9.53599,2016-09-05T10:22:11Z,2016-09-05T10:20:18.000Z,GPS_DIR,17258
47.44691,9.53599,2016-09-05T10:22:11Z,2016-09-05T10:20:18.000Z,GPS_PDOP,2
47.44691,9.53599,2016-09-05T10:22:11Z,2016-09-05T10:20:18.000Z,GPS_SPEED,21006
47.44673,9.53602,2016-09-05T10:22:11Z,2016-09-05T10:20:22.000Z,BEHAVE_GPS_HEADING_PEAK,174350
47.44673,9.53602,2016-09-05T10:22:11Z,2016-09-05T10:20:22.000Z,BEHAVE_GPS_SPEED_PEAK,10532
47.44673,9.53602,2016-09-05T10:22:11Z,2016-09-05T10:20:22.000Z,BEHAVE_GPS_SPEED_END,7272
47.44673,9.53602,2016-09-05T10:22:11Z,2016-09-05T10:20:22.000Z,BEHAVE_GPS_HEADING_END,172870
47.44673,9.53602,2016-09-05T10:22:11Z,2016-09-05T10:20:22.000Z,BEHAVE_GPS_SPEED_BEGIN,21006
47.44673,9.53602,2016-09-05T10:22:11Z,2016-09-05T10:20:22.000Z,BEHAVE_GPS_HEADING_BEGIN,172580
47.44668,9.53603,2016-09-05T10:22:11Z,2016-09-05T10:20:23.000Z,GPS_SPEED,9583
47.44668,9.53603,2016-09-05T10:22:11Z,2016-09-05T10:20:23.000Z,GPS_DIR,17621
47.44627,9.53614,2016-09-05T10:22:11Z,2016-09-05T10:20:27.000Z,BEHAVE_GPS_SPEED_PEAK,17928
47.44627,9.53614,2016-09-05T10:22:11Z,2016-09-05T10:20:27.000Z,BEHAVE_GPS_HEADING_BEGIN,176210
47.44627,9.53614,2016-09-05T10:22:11Z,2016-09-05T10:20:27.000Z,BEHAVE_GPS_HEADING_END,171210
47.44627,9.53614,2016-09-05T10:22:11Z,2016-09-05T10:20:27.000Z,BEHAVE_GPS_SPEED_BEGIN,9583
47.44627,9.53614,2016-09-05T10:22:11Z,2016-09-05T10:20:27.000Z,BEHAVE_GPS_SPEED_END,24164
47.44627,9.53614,2016-09-05T10:22:11Z,2016-09-05T10:20:27.000Z,BEHAVE_GPS_HEADING_PEAK,167670
47.44616,9.53617,2016-09-05T10:22:11Z,2016-09-05T10:20:28.000Z,GPS_SPEED,25161
47.44616,9.53617,2016-09-05T10:22:11Z,2016-09-05T10:20:28.000Z,GPS_DIR,17269
47.44616,9.53617,2016-09-05T10:22:11Z,2016-09-05T10:20:28.000Z,GPS_PDOP,1
47.44555,9.53604,2016-09-05T10:22:11Z,2016-09-05T10:20:33.000Z,GPS_SPEED,26926
47.44555,9.53604,2016-09-05T10:22:11Z,2016-09-05T10:20:33.000Z,GPS_DIR,19022
47.445,9.5359,2016-09-05T10:22:11Z,2016-09-05T10:20:38.000Z,GPS_DIR,18856
47.445,9.5359,2016-09-05T10:22:11Z,2016-09-05T10:20:38.000Z,GPS_PDOP,2
47.445,9.5359,2016-09-05T10:22:11Z,2016-09-05T10:20:38.000Z,GPS_SPEED,22707
47.44473,9.53573,2016-09-05T10:22:11Z,2016-09-05T10:20:43.000Z,GPS_SPEED,10159
47.44473,9.53573,2016-09-05T10:22:11Z,2016-09-05T10:20:43.000Z,GPS_DIR,20312
47.44474,9.53565,2016-09-05T10:22:11Z,2016-09-05T10:20:44.000Z,BEHAVE_GPS_HEADING_BEGIN,187530
47.44474,9.53565,2016-09-05T10:22:11Z,2016-09-05T10:20:44.000Z,BEHAVE_GPS_HEADING_END,203120
47.44474,9.53565,2016-09-05T10:22:11Z,2016-09-05T10:20:44.000Z,BEHAVE_GPS_SPEED_PEAK,14223
47.44474,9.53565,2016-09-05T10:22:11Z,2016-09-05T10:20:44.000Z,BEHAVE_GPS_SPEED_BEGIN,16988
47.44474,9.53565,2016-09-05T10:22:11Z,2016-09-05T10:20:44.000Z,BEHAVE_GPS_HEADING_PEAK,184560
47.44474,9.53565,2016-09-05T10:22:11Z,2016-09-05T10:20:44.000Z,BEHAVE_GPS_SPEED_END,10159
