Latitude,Longitude,Received_at,Recorded_at,Field,Value
47.15698,8.51941,2016-09-02T05:49:43Z,2016-09-01T16:33:39.001Z,EVENT,S:3-205
47.15698,8.51941,2016-09-02T05:49:43Z,2016-09-01T16:33:39.001Z,MDI_EXT_BATT_VOLTAGE,13061
47.15698,8.51941,2016-09-02T05:49:43Z,2016-09-01T16:33:39.000Z,EVENT,S:3-205
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:03.000Z,GPS_PDOP,30
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:03.000Z,MDI_EXT_BATT_VOLTAGE,14177
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:03.000Z,MDI_HEALTH_WRITEDIR_FREE,27760
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:03.000Z,MDI_HEALTH_OPENED_FDS,1859
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:03.000Z,EVENT,B:131072
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:03.000Z,GPS_DIR,0
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:03.000Z,MDI_HEALTH_THREADS,309
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:03.000Z,MDI_HEALTH_LOADAVG15,202
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:06.000Z,EVENT,B:131072
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:12.000Z,GPS_PDOP,60
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:21.000Z,BEHAVE_GPS_SPEED_PEAK,0
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:21.000Z,BEHAVE_GPS_SPEED_END,0
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:21.000Z,BEHAVE_GPS_SPEED_BEGIN,0
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:21.000Z,BEHAVE_GPS_HEADING_PEAK,0
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:21.000Z,BEHAVE_GPS_HEADING_END,0
-,-,2016-09-02T05:49:47Z,2016-09-02T05:48:21.000Z,BEHAVE_GPS_HEADING_BEGIN,0
47.15792,8.51988,2016-09-02T05:49:47Z,2016-09-02T05:48:45.000Z,GPS_SPEED,21592
47.15792,8.51988,2016-09-02T05:49:47Z,2016-09-02T05:48:45.000Z,GPS_DIR,2018
47.15792,8.51988,2016-09-02T05:49:47Z,2016-09-02T05:48:45.000Z,GPS_PDOP,8
47.15833,8.52022,2016-09-02T05:49:47Z,2016-09-02T05:48:50.001Z,GPS_SPEED,21096
