Latitude,Longitude,Received_at,Recorded_at,Field,Value
47.45143,9.538,2016-09-15T03:56:38Z,2016-09-14T15:34:29.000Z,GPS_PDOP,2
47.45143,9.538,2016-09-15T03:56:38Z,2016-09-14T15:34:49.000Z,GPS_PDOP,1
47.45143,9.538,2016-09-15T03:56:38Z,2016-09-14T15:34:53.001Z,EVENT,S:3-205
47.45143,9.538,2016-09-15T03:56:38Z,2016-09-14T15:34:53.001Z,MDI_EXT_BATT_VOLTAGE,13020
47.45143,9.538,2016-09-15T03:56:38Z,2016-09-14T15:34:53.000Z,EVENT,S:3-205
-,-,2016-09-15T03:56:41Z,2016-09-15T03:54:46.001Z,GPS_DIR,0
-,-,2016-09-15T03:56:41Z,2016-09-15T03:54:46.001Z,MDI_HEALTH_WRITEDIR_FREE,27520
-,-,2016-09-15T03:56:41Z,2016-09-15T03:54:46.001Z,MDI_HEALTH_THREADS,307
-,-,2016-09-15T03:56:41Z,2016-09-15T03:54:46.001Z,MDI_HEALTH_LOADAVG15,209
-,-,2016-09-15T03:56:41Z,2016-09-15T03:54:46.001Z,EVENT,B:131072
-,-,2016-09-15T03:56:41Z,2016-09-15T03:54:46.000Z,GPS_PDOP,30
-,-,2016-09-15T03:56:41Z,2016-09-15T03:54:46.000Z,EVENT,B:131072
-,-,2016-09-15T03:56:41Z,2016-09-15T03:54:46.000Z,MDI_EXT_BATT_VOLTAGE,12979
-,-,2016-09-15T03:56:41Z,2016-09-15T03:54:56.000Z,GPS_PDOP,60
47.45132,9.53811,2016-09-15T03:56:41Z,2016-09-15T03:55:09.000Z,GPS_SPEED,1088
47.45132,9.53811,2016-09-15T03:56:41Z,2016-09-15T03:55:09.000Z,GPS_PDOP,6
47.45132,9.53804,2016-09-15T03:56:41Z,2016-09-15T03:55:14.000Z,GPS_SPEED,6566
47.45132,9.53804,2016-09-15T03:56:41Z,2016-09-15T03:55:14.000Z,GPS_DIR,20746
47.45132,9.53804,2016-09-15T03:56:41Z,2016-09-15T03:55:14.000Z,GPS_PDOP,11
47.4511,9.53792,2016-09-15T03:56:41Z,2016-09-15T03:55:17.000Z,MDI_JOURNEY_ID,63
47.4511,9.53792,2016-09-15T03:56:41Z,2016-09-15T03:55:17.000Z,MDI_VEHICLE_STATE,1:0
47.4511,9.53792,2016-09-15T03:56:41Z,2016-09-15T03:55:17.000Z,MDI_OBD_FUEL,158271
47.4511,9.53792,2016-09-15T03:56:41Z,2016-09-15T03:55:17.000Z,MDI_OVERSPEED_COUNTER,0
47.4511,9.53792,2016-09-15T03:56:41Z,2016-09-15T03:55:17.000Z,MDI_JOURNEY_STATE,true
47.4511,9.53792,2016-09-15T03:56:41Z,2016-09-15T03:55:17.000Z,GPS_DIR,24372
47.4511,9.53792,2016-09-15T03:56:41Z,2016-09-15T03:55:17.000Z,MDI_DRIVING_JOURNEY,0
47.4511,9.53792,2016-09-15T03:56:41Z,2016-09-15T03:55:17.000Z,MDI_ODO_JOURNEY,0
47.4511,9.53792,2016-09-15T03:56:41Z,2016-09-15T03:55:17.000Z,MDI_EXT_BATT_VOLTAGE,14301
47.4511,9.53792,2016-09-15T03:56:41Z,2016-09-15T03:55:17.000Z,MDI_JOURNEY_TIME,0
47.4511,9.53792,2016-09-15T03:56:41Z,2016-09-15T03:55:17.000Z,GPS_PDOP,2
47.4511,9.53792,2016-09-15T03:56:41Z,2016-09-15T03:55:17.000Z,MDI_OBD_MILEAGE_METERS,2215005
47.4511,9.53792,2016-09-15T03:56:41Z,2016-09-15T03:55:17.000Z,GPS_SPEED,17159
47.45099,9.53769,2016-09-15T03:56:41Z,2016-09-15T03:55:19.000Z,GPS_SPEED,13588
47.45099,9.53769,2016-09-15T03:56:41Z,2016-09-15T03:55:19.000Z,GPS_DIR,23631
47.45099,9.53769,2016-09-15T03:56:41Z,2016-09-15T03:55:19.000Z,MDI_OBD_SPEED,40
47.45077,9.53722,2016-09-15T03:56:41Z,2016-09-15T03:55:23.000Z,GPS_DIR,24505
47.45077,9.53722,2016-09-15T03:56:41Z,2016-09-15T03:55:23.000Z,GPS_SPEED,17558
47.45053,9.5367,2016-09-15T03:56:41Z,2016-09-15T03:55:28.000Z,GPS_SPEED,17648
47.45053,9.5367,2016-09-15T03:56:41Z,2016-09-15T03:55:28.000Z,GPS_DIR,22935
47.45001,9.53621,2016-09-15T03:56:41Z,2016-09-15T03:55:33.000Z,GPS_SPEED,23541
47.45001,9.53621,2016-09-15T03:56:41Z,2016-09-15T03:55:33.000Z,GPS_DIR,20928
47.4493,9.5357,2016-09-15T03:56:41Z,2016-09-15T03:55:39.000Z,GPS_SPEED,23149
47.4493,9.5357,2016-09-15T03:56:41Z,2016-09-15T03:55:39.000Z,GPS_DIR,20364
47.4493,9.5357,2016-09-15T03:56:41Z,2016-09-15T03:55:39.000Z,GPS_PDOP,3
47.44911,9.53569,2016-09-15T03:56:41Z,2016-09-15T03:55:40.000Z,MDI_OBD_SPEED,49
47.44843,9.53575,2016-09-15T03:56:41Z,2016-09-15T03:55:44.000Z,MDI_OBD_MILEAGE_METERS,2215218
47.44843,9.53575,2016-09-15T03:56:41Z,2016-09-15T03:55:44.000Z,MDI_OBD_RPM,2165
47.44843,9.53575,2016-09-15T03:56:41Z,2016-09-15T03:55:44.000Z,GPS_SPEED,27254
47.44843,9.53575,2016-09-15T03:56:41Z,2016-09-15T03:55:44.000Z,GPS_DIR,17674
47.44843,9.53575,2016-09-15T03:56:41Z,2016-09-15T03:55:44.000Z,GPS_PDOP,2
47.44771,9.53582,2016-09-15T03:56:41Z,2016-09-15T03:55:49.000Z,GPS_DIR,17557
47.44771,9.53582,2016-09-15T03:56:41Z,2016-09-15T03:55:49.000Z,GPS_SPEED,27624
47.44713,9.53589,2016-09-15T03:56:41Z,2016-09-15T03:55:54.000Z,GPS_SPEED,23890
47.44713,9.53589,2016-09-15T03:56:41Z,2016-09-15T03:55:54.000Z,GPS_DIR,17597
47.44683,9.53598,2016-09-15T03:56:41Z,2016-09-15T03:55:59.000Z,GPS_SPEED,7020
47.44683,9.53598,2016-09-15T03:56:41Z,2016-09-15T03:55:59.000Z,GPS_DIR,17273
47.44657,9.53607,2016-09-15T03:56:41Z,2016-09-15T03:56:04.000Z,GPS_SPEED,14368
47.44657,9.53607,2016-09-15T03:56:41Z,2016-09-15T03:56:04.000Z,GPS_DIR,16841
47.44611,9.53613,2016-09-15T03:56:41Z,2016-09-15T03:56:09.000Z,GPS_SPEED,20185
47.44611,9.53613,2016-09-15T03:56:41Z,2016-09-15T03:56:09.000Z,GPS_DIR,17516
47.446,9.53612,2016-09-15T03:56:41Z,2016-09-15T03:56:10.000Z,MDI_OBD_SPEED,44
47.44567,9.53604,2016-09-15T03:56:41Z,2016-09-15T03:56:13.000Z,GPS_SPEED,24560
47.44567,9.53604,2016-09-15T03:56:41Z,2016-09-15T03:56:13.000Z,GPS_DIR,19031
47.4451,9.53585,2016-09-15T03:56:41Z,2016-09-15T03:56:18.000Z,GPS_SPEED,22615
47.4451,9.53585,2016-09-15T03:56:41Z,2016-09-15T03:56:18.000Z,GPS_DIR,19365
47.44475,9.53567,2016-09-15T03:58:44Z,2016-09-15T03:56:23.000Z,GPS_SPEED,9561
47.44475,9.53567,2016-09-15T03:58:44Z,2016-09-15T03:56:23.000Z,GPS_DIR,21337
47.44477,9.53559,2016-09-15T03:58:44Z,2016-09-15T03:56:24.000Z,MDI_OBD_SPEED,16
47.4448,9.53527,2016-09-15T03:58:44Z,2016-09-15T03:56:28.000Z,GPS_SPEED,12210
47.4448,9.53527,2016-09-15T03:58:44Z,2016-09-15T03:56:28.000Z,GPS_DIR,27846
47.44487,9.53479,2016-09-15T03:58:44Z,2016-09-15T03:56:34.000Z,GPS_SPEED,10510
47.44487,9.53479,2016-09-15T03:58:44Z,2016-09-15T03:56:34.000Z,GPS_DIR,27232
47.44499,9.53433,2016-09-15T03:58:44Z,2016-09-15T03:56:39.000Z,GPS_DIR,29492
47.44499,9.53433,2016-09-15T03:58:44Z,2016-09-15T03:56:39.000Z,GPS_SPEED,15423
47.44516,9.5338,2016-09-15T03:58:44Z,2016-09-15T03:56:44.000Z,MDI_OBD_MILEAGE_METERS,2215771
47.44516,9.5338,2016-09-15T03:58:44Z,2016-09-15T03:56:44.000Z,MDI_OBD_RPM,1373
47.44516,9.5338,2016-09-15T03:58:44Z,2016-09-15T03:56:44.000Z,MDI_OBD_MILEAGE,2216
47.44516,9.5338,2016-09-15T03:58:44Z,2016-09-15T03:56:44.000Z,GPS_SPEED,17749
47.44516,9.5338,2016-09-15T03:58:44Z,2016-09-15T03:56:44.000Z,GPS_DIR,30048
47.44543,9.53331,2016-09-15T03:58:44Z,2016-09-15T03:56:49.000Z,GPS_DIR,31097
47.44543,9.53331,2016-09-15T03:58:44Z,2016-09-15T03:56:49.000Z,GPS_SPEED,18632
47.44569,9.53279,2016-09-15T03:58:44Z,2016-09-15T03:56:54.000Z,GPS_SPEED,19238
47.44569,9.53279,2016-09-15T03:58:44Z,2016-09-15T03:56:54.000Z,GPS_DIR,30729
47.44579,9.53257,2016-09-15T03:58:44Z,2016-09-15T03:56:56.000Z,MDI_OBD_SPEED,35
47.44595,9.53226,2016-09-15T03:58:44Z,2016-09-15T03:56:59.000Z,GPS_SPEED,19332
47.44595,9.53226,2016-09-15T03:58:44Z,2016-09-15T03:56:59.000Z,GPS_DIR,30692
47.44626,9.5316,2016-09-15T03:58:44Z,2016-09-15T03:57:05.000Z,GPS_SPEED,19769
47.44626,9.5316,2016-09-15T03:58:44Z,2016-09-15T03:57:05.000Z,GPS_DIR,30333
47.44652,9.5311,2016-09-15T03:58:44Z,2016-09-15T03:57:10.000Z,GPS_SPEED,18690
47.44652,9.5311,2016-09-15T03:58:44Z,2016-09-15T03:57:10.000Z,GPS_DIR,30658
47.44673,9.53064,2016-09-15T03:58:44Z,2016-09-15T03:57:15.000Z,GPS_SPEED,16297
47.44673,9.53064,2016-09-15T03:58:44Z,2016-09-15T03:57:15.000Z,GPS_DIR,30181
47.44705,9.52998,2016-09-15T03:58:44Z,2016-09-15T03:57:20.000Z,GPS_SPEED,25826
47.44705,9.52998,2016-09-15T03:58:44Z,2016-09-15T03:57:20.000Z,GPS_DIR,30537
47.44742,9.52921,2016-09-15T03:58:44Z,2016-09-15T03:57:25.000Z,GPS_SPEED,27450
47.44742,9.52921,2016-09-15T03:58:44Z,2016-09-15T03:57:25.000Z,GPS_DIR,30417
47.44756,9.52891,2016-09-15T03:58:44Z,2016-09-15T03:57:27.000Z,MDI_OBD_SPEED,48
47.44775,9.52848,2016-09-15T03:58:44Z,2016-09-15T03:57:30.000Z,GPS_DIR,30398
47.44775,9.52848,2016-09-15T03:58:44Z,2016-09-15T03:57:30.000Z,GPS_SPEED,25741
47.44799,9.52794,2016-09-15T03:58:44Z,2016-09-15T03:57:35.000Z,GPS_SPEED,24439
47.44799,9.52794,2016-09-15T03:58:44Z,2016-09-15T03:57:35.000Z,GPS_DIR,30409
47.44799,9.52794,2016-09-15T03:58:44Z,2016-09-15T03:57:35.000Z,GPS_PDOP,6
47.44825,9.52739,2016-09-15T03:58:44Z,2016-09-15T03:57:39.000Z,GPS_SPEED,24836
47.44825,9.52739,2016-09-15T03:58:44Z,2016-09-15T03:57:39.000Z,GPS_DIR,30542
47.44859,9.52679,2016-09-15T03:58:44Z,2016-09-15T03:57:43.000Z,MDI_OBD_MILEAGE_METERS,2216424
47.44859,9.52679,2016-09-15T03:58:44Z,2016-09-15T03:57:43.000Z,MDI_OBD_RPM,1045
47.44861,9.52663,2016-09-15T03:58:44Z,2016-09-15T03:57:44.000Z,GPS_SPEED,24175
47.44861,9.52663,2016-09-15T03:58:44Z,2016-09-15T03:57:44.000Z,GPS_DIR,26975
47.44859,9.52645,2016-09-15T03:58:44Z,2016-09-15T03:57:45.000Z,MDI_OBD_SPEED,46
47.44828,9.52565,2016-09-15T03:58:44Z,2016-09-15T03:57:50.000Z,GPS_SPEED,25873
47.44828,9.52565,2016-09-15T03:58:44Z,2016-09-15T03:57:50.000Z,GPS_DIR,23979
