Latitude,Longitude,Received_at,Recorded_at,Field,Value
-,-,2016-09-05T07:28:06Z,2016-08-30T07:53:07.000Z,GPS_SPEED,0
-,-,2016-09-05T07:28:06Z,2016-08-30T07:53:07.000Z,GPS_DIR,0
-,-,2016-09-05T07:28:06Z,2016-08-30T07:53:07.000Z,GPS_PDOP,60
-,-,2016-09-05T07:28:06Z,2016-08-30T07:53:22.000Z,MDI_OBD_MILEAGE_METERS,0
-,-,2016-09-05T07:28:06Z,2016-08-30T07:53:22.000Z,MDI_OBD_RPM,0
-,-,2016-09-05T07:28:06Z,2016-08-30T07:53:22.000Z,MDI_OBD_MILEAGE,0
-,-,2016-09-05T07:28:06Z,2016-08-30T07:53:24.000Z,MDI_OBD_SPEED,0
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:26.000Z,MDI_OBD_FUEL,0
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:26.000Z,EVENT,B:1
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:26.000Z,MDI_EXT_BATT_VOLTAGE,14012
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:26.000Z,MDI_DTC_MIL,false
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:26.000Z,MDI_DTC_NUMBER,0
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:26.000Z,MDI_DTC_LIST,
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:54.000Z,EVENT,B:1
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:57.000Z,MDI_HEALTH_WRITEDIR_FREE,27572
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:57.000Z,MDI_HEALTH_LOADAVG15,12
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:57.000Z,MDI_HEALTH_MAX_BATT_TEMP,50
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:57.000Z,MDI_HEALTH_MAX_CASE_TEMP,59
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:57.000Z,MDI_CAN1_ERROR,0
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:57.000Z,MDI_HEALTH_OPENED_FDS,441
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:57.000Z,MDI_HEALTH_THREADS,122
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:57.000Z,MDI_HEALTH_MIN_BATT_TEMP,17
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:57.000Z,MDI_HEALTH_MIN_CASE_TEMP,20
-,-,2016-09-05T07:33:46Z,2016-09-05T07:25:57.000Z,MDI_CAN0_ERROR,0
-,-,2016-09-05T07:33:46Z,2016-09-05T07:26:15.000Z,MDI_OBD_VIN,WVWZZZ3CZGE081567
-,-,2016-09-05T07:33:46Z,2016-09-05T07:26:40.000Z,BEHAVE_GPS_HEADING_BEGIN,0
-,-,2016-09-05T07:33:46Z,2016-09-05T07:26:40.000Z,BEHAVE_GPS_SPEED_BEGIN,0
-,-,2016-09-05T07:33:46Z,2016-09-05T07:26:40.000Z,BEHAVE_GPS_HEADING_END,0
-,-,2016-09-05T07:33:46Z,2016-09-05T07:26:40.000Z,BEHAVE_GPS_HEADING_PEAK,0
-,-,2016-09-05T07:33:46Z,2016-09-05T07:26:40.000Z,BEHAVE_GPS_SPEED_PEAK,0
-,-,2016-09-05T07:33:46Z,2016-09-05T07:26:40.000Z,BEHAVE_GPS_SPEED_END,0
-,-,2016-09-05T07:33:46Z,2016-09-05T07:26:57.000Z,MDI_OBD_RPM,2264
-,-,2016-09-05T07:33:46Z,2016-09-05T07:26:58.000Z,MDI_OBD_SPEED,47
-,-,2016-09-05T07:33:46Z,2016-09-05T07:27:04.000Z,EVENT,reset_cold_boot
-,-,2016-09-05T07:33:46Z,2016-09-05T07:27:04.000Z,MDI_OBD_VIN,
-,-,2016-09-05T07:33:46Z,2016-09-05T07:27:07.000Z,EVENT,reset_batt
-,-,2016-09-05T07:33:46Z,2016-09-05T07:27:56.000Z,MDI_OBD_RPM,0
-,-,2016-09-05T07:33:46Z,2016-09-05T07:27:58.000Z,MDI_OBD_SPEED,0
48.07629,13.14252,2016-09-05T07:33:46Z,2016-09-05T07:30:32.000Z,GPS_SPEED,18467
48.07629,13.14252,2016-09-05T07:33:46Z,2016-09-05T07:30:32.000Z,GPS_DIR,23565
48.07629,13.14252,2016-09-05T07:33:46Z,2016-09-05T07:30:32.000Z,GPS_PDOP,11
48.07636,13.14246,2016-09-05T07:33:46Z,2016-09-05T07:30:37.000Z,GPS_SPEED,25538
48.07636,13.14246,2016-09-05T07:33:46Z,2016-09-05T07:30:37.000Z,GPS_DIR,17528
48.07635,13.14249,2016-09-05T07:33:46Z,2016-09-05T07:30:38.000Z,BEHAVE_GPS_SPEED_PEAK,18933
48.07635,13.14249,2016-09-05T07:33:46Z,2016-09-05T07:30:38.000Z,BEHAVE_GPS_SPEED_END,21810
48.07635,13.14249,2016-09-05T07:33:46Z,2016-09-05T07:30:38.000Z,BEHAVE_GPS_HEADING_PEAK,199490
48.07635,13.14249,2016-09-05T07:33:46Z,2016-09-05T07:30:38.000Z,BEHAVE_GPS_HEADING_END,185670
48.07635,13.14249,2016-09-05T07:33:46Z,2016-09-05T07:30:38.000Z,BEHAVE_GPS_SPEED_BEGIN,18467
48.07635,13.14249,2016-09-05T07:33:46Z,2016-09-05T07:30:38.000Z,BEHAVE_GPS_HEADING_BEGIN,235650
48.07601,13.14255,2016-09-05T07:33:46Z,2016-09-05T07:30:42.000Z,GPS_SPEED,22955
48.07601,13.14255,2016-09-05T07:33:46Z,2016-09-05T07:30:42.000Z,GPS_DIR,17747
48.07529,13.14253,2016-09-05T07:33:46Z,2016-09-05T07:30:48.000Z,GPS_SPEED,25967
48.07529,13.14253,2016-09-05T07:33:46Z,2016-09-05T07:30:48.000Z,GPS_DIR,18194
48.07529,13.14253,2016-09-05T07:33:46Z,2016-09-05T07:30:48.000Z,GPS_PDOP,10
