Latitude,Longitude,Received_at,Recorded_at,Field,Value
47.9041,13.32649,2016-09-12T11:04:41Z,2016-09-11T11:00:45.000Z,GPS_SPEED,112
47.90409,13.3265,2016-09-12T11:04:41Z,2016-09-11T11:00:50.000Z,GPS_SPEED,0
47.90416,13.32647,2016-09-12T11:04:41Z,2016-09-11T11:00:55.000Z,GPS_SPEED,915
47.90413,13.32647,2016-09-12T11:04:41Z,2016-09-11T11:01:00.000Z,GPS_SPEED,803
47.90414,13.3265,2016-09-12T11:04:41Z,2016-09-11T11:01:05.000Z,GPS_SPEED,194
47.90419,13.32651,2016-09-12T11:04:41Z,2016-09-11T11:01:10.000Z,GPS_SPEED,684
47.9042,13.32648,2016-09-12T11:04:41Z,2016-09-11T11:01:15.000Z,GPS_SPEED,0
47.90415,13.32657,2016-09-12T11:04:41Z,2016-09-11T11:01:24.000Z,GPS_SPEED,445
47.90415,13.32653,2016-09-12T11:04:41Z,2016-09-11T11:01:29.000Z,GPS_SPEED,340
47.90414,13.32651,2016-09-12T11:04:41Z,2016-09-11T11:01:34.000Z,GPS_SPEED,870
47.90412,13.32647,2016-09-12T11:04:41Z,2016-09-11T11:01:39.000Z,GPS_SPEED,383
47.90412,13.32647,2016-09-12T11:04:41Z,2016-09-11T11:01:39.000Z,GPS_PDOP,4
47.90411,13.32646,2016-09-12T11:04:41Z,2016-09-11T11:01:44.000Z,GPS_SPEED,0
47.90411,13.32647,2016-09-12T11:04:41Z,2016-09-11T11:01:49.000Z,GPS_SPEED,386
47.90412,13.32648,2016-09-12T11:04:41Z,2016-09-11T11:01:54.000Z,GPS_SPEED,707
47.90412,13.32652,2016-09-12T11:04:41Z,2016-09-11T11:01:59.000Z,GPS_SPEED,503
47.90412,13.32652,2016-09-12T11:04:41Z,2016-09-11T11:01:59.000Z,GPS_PDOP,5
47.90413,13.32653,2016-09-12T11:04:41Z,2016-09-11T11:02:04.000Z,GPS_SPEED,866
47.90412,13.32656,2016-09-12T11:04:41Z,2016-09-11T11:02:09.000Z,GPS_SPEED,0
47.90419,13.32639,2016-09-12T11:04:41Z,2016-09-11T11:02:14.000Z,GPS_SPEED,1933
47.90422,13.32637,2016-09-12T11:04:41Z,2016-09-11T11:02:19.000Z,GPS_SPEED,736
47.90425,13.32636,2016-09-12T11:04:41Z,2016-09-11T11:02:24.000Z,GPS_SPEED,0
47.90425,13.32636,2016-09-12T11:04:41Z,2016-09-11T11:02:25.001Z,EVENT,S:3-205
47.90425,13.32636,2016-09-12T11:04:41Z,2016-09-11T11:02:25.001Z,MDI_EXT_BATT_VOLTAGE,12648
47.90425,13.32636,2016-09-12T11:04:41Z,2016-09-11T11:02:25.000Z,EVENT,S:3-205
47.90425,13.32636,2016-09-12T11:04:41Z,2016-09-11T11:02:25.000Z,GPS_SPEED,86
47.90431,13.32626,2016-09-12T11:04:41Z,2016-09-11T11:02:31.000Z,GPS_SPEED,621
-,-,2016-09-12T11:04:43Z,2016-09-12T11:03:03.000Z,MDI_HEALTH_WRITEDIR_FREE,27356
-,-,2016-09-12T11:04:43Z,2016-09-12T11:03:03.000Z,MDI_HEALTH_OPENED_FDS,1813
-,-,2016-09-12T11:04:43Z,2016-09-12T11:03:03.000Z,MDI_HEALTH_THREADS,281
-,-,2016-09-12T11:04:43Z,2016-09-12T11:03:03.000Z,MDI_HEALTH_LOADAVG15,171
-,-,2016-09-12T11:04:43Z,2016-09-12T11:03:03.000Z,GPS_SPEED,0
-,-,2016-09-12T11:04:43Z,2016-09-12T11:03:03.000Z,GPS_DIR,0
-,-,2016-09-12T11:04:43Z,2016-09-12T11:03:03.000Z,GPS_PDOP,30
-,-,2016-09-12T11:04:43Z,2016-09-12T11:03:04.000Z,EVENT,B:128
-,-,2016-09-12T11:04:43Z,2016-09-12T11:03:07.000Z,EVENT,B:128
-,-,2016-09-12T11:04:43Z,2016-09-12T11:03:13.000Z,GPS_PDOP,60
47.90411,13.3266,2016-09-12T11:04:43Z,2016-09-12T11:03:20.000Z,GPS_SPEED,304
47.90411,13.3266,2016-09-12T11:04:43Z,2016-09-12T11:03:20.000Z,GPS_PDOP,9
47.90402,13.32656,2016-09-12T11:04:43Z,2016-09-12T11:03:25.000Z,GPS_SPEED,209
47.904,13.32662,2016-09-12T11:04:43Z,2016-09-12T11:03:30.000Z,GPS_SPEED,459
47.904,13.32667,2016-09-12T11:04:43Z,2016-09-12T11:03:34.000Z,GPS_SPEED,736
47.904,13.32667,2016-09-12T11:04:43Z,2016-09-12T11:03:34.000Z,GPS_PDOP,3
47.90403,13.32667,2016-09-12T11:04:43Z,2016-09-12T11:03:39.000Z,GPS_SPEED,766
47.90404,13.32666,2016-09-12T11:04:43Z,2016-09-12T11:03:44.000Z,GPS_SPEED,333
47.90404,13.32663,2016-09-12T11:04:43Z,2016-09-12T11:03:49.000Z,GPS_SPEED,682
47.90406,13.32664,2016-09-12T11:04:43Z,2016-09-12T11:03:54.000Z,GPS_SPEED,266
47.90404,13.32665,2016-09-12T11:04:43Z,2016-09-12T11:03:59.000Z,GPS_SPEED,254
47.90403,13.32662,2016-09-12T11:04:43Z,2016-09-12T11:04:05.000Z,GPS_PDOP,4
47.90403,13.32662,2016-09-12T11:04:43Z,2016-09-12T11:04:05.000Z,GPS_SPEED,1479
47.90402,13.32663,2016-09-12T11:04:43Z,2016-09-12T11:04:10.000Z,GPS_SPEED,636
47.90402,13.32663,2016-09-12T11:04:43Z,2016-09-12T11:04:10.000Z,GPS_PDOP,3
47.90405,13.32663,2016-09-12T11:04:43Z,2016-09-12T11:04:15.000Z,GPS_SPEED,183
47.90403,13.32669,2016-09-12T11:04:43Z,2016-09-12T11:04:20.000Z,GPS_SPEED,0
47.90403,13.32666,2016-09-12T11:06:45Z,2016-09-12T11:04:25.000Z,GPS_SPEED,100
47.90404,13.32664,2016-09-12T11:06:45Z,2016-09-12T11:04:30.000Z,GPS_SPEED,0
