Latitude,Longitude,Received_at,Recorded_at,Field,Value
47.45144,9.53802,2016-09-06T05:03:30Z,2016-09-05T15:18:03.000Z,MDI_HEALTH_THREADS,309
47.45144,9.53802,2016-09-06T05:03:30Z,2016-09-05T15:18:03.000Z,MDI_HEALTH_LOADAVG15,203
47.45144,9.53802,2016-09-06T05:03:30Z,2016-09-05T15:18:03.000Z,MDI_HEALTH_WRITEDIR_FREE,27728
47.45144,9.53802,2016-09-06T05:03:30Z,2016-09-05T15:18:03.000Z,MDI_HEALTH_OPENED_FDS,1868
47.45144,9.53802,2016-09-06T05:03:30Z,2016-09-05T15:18:45.001Z,EVENT,S:3-205
47.45144,9.53802,2016-09-06T05:03:30Z,2016-09-05T15:18:45.000Z,EVENT,S:3-205
-,-,2016-09-06T05:03:34Z,2016-09-06T05:01:41.000Z,GPS_DIR,0
-,-,2016-09-06T05:03:34Z,2016-09-06T05:01:41.000Z,GPS_PDOP,30
-,-,2016-09-06T05:03:34Z,2016-09-06T05:01:41.000Z,MDI_HEALTH_WRITEDIR_FREE,27724
-,-,2016-09-06T05:03:34Z,2016-09-06T05:01:41.000Z,MDI_EXT_BATT_VOLTAGE,11945
-,-,2016-09-06T05:03:34Z,2016-09-06T05:01:41.000Z,MDI_HEALTH_OPENED_FDS,1809
-,-,2016-09-06T05:03:34Z,2016-09-06T05:01:41.000Z,MDI_HEALTH_THREADS,281
-,-,2016-09-06T05:03:34Z,2016-09-06T05:01:41.000Z,MDI_HEALTH_LOADAVG15,191
-,-,2016-09-06T05:03:34Z,2016-09-06T05:01:41.000Z,EVENT,B:8
-,-,2016-09-06T05:03:34Z,2016-09-06T05:01:44.000Z,EVENT,B:8
-,-,2016-09-06T05:03:34Z,2016-09-06T05:01:51.000Z,GPS_PDOP,60
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:02.000Z,MDI_JOURNEY_ID,26
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:02.000Z,MDI_VEHICLE_STATE,1:0
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:02.000Z,MDI_OBD_FUEL,26646
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:02.000Z,MDI_DRIVING_JOURNEY,0
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:02.000Z,MDI_OBD_MILEAGE_METERS,370448
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:02.000Z,MDI_JOURNEY_TIME,0
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:02.000Z,MDI_ODO_JOURNEY,0
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:02.000Z,MDI_JOURNEY_STATE,true
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:02.000Z,MDI_EXT_BATT_VOLTAGE,12855
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:12.000Z,BEHAVE_GPS_SPEED_BEGIN,0
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:12.000Z,BEHAVE_GPS_SPEED_PEAK,0
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:12.000Z,BEHAVE_GPS_HEADING_END,0
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:12.000Z,BEHAVE_GPS_HEADING_BEGIN,0
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:12.000Z,BEHAVE_GPS_HEADING_PEAK,0
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:41.000Z,MDI_OBD_MILEAGE_METERS,370899
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:41.000Z,MDI_OBD_RPM,1609
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:41.000Z,MDI_OBD_MILEAGE,371
-,-,2016-09-06T05:03:34Z,2016-09-06T05:02:45.000Z,MDI_OBD_SPEED,40
-,-,2016-09-06T05:05:36Z,2016-09-06T05:03:41.000Z,MDI_OBD_MILEAGE_METERS,371450
-,-,2016-09-06T05:05:36Z,2016-09-06T05:03:41.000Z,MDI_OBD_RPM,1025
-,-,2016-09-06T05:05:36Z,2016-09-06T05:03:46.000Z,MDI_OBD_SPEED,34
47.44917,9.52861,2016-09-06T05:05:36Z,2016-09-06T05:04:20.000Z,GPS_SPEED,25775
